Country/Region,Province/State,Country/Region,date,Lat,Long,confirmed,deaths,recoveries
Bangladesh,,Bangladesh,4/29/20,23.685,90.3563,7103,163,150
Barbados,,Barbados,4/29/20,13.1939,-59.5432,80,7,39
Belarus,,Belarus,4/29/20,53.7098,27.9534,13181,84,2072
Belgium,,Belgium,4/29/20,50.8333,4.469936,47859,7501,11283
Benin,,Benin,4/29/20,9.3077,2.3158,64,1,33
Bhutan,,Bhutan,4/29/20,27.5142,90.4336,7,0,5
Bolivia,,Bolivia,4/29/20,-16.2902,-63.5887,1110,59,117
Bosnia and Herzegovina,,Bosnia and Herzegovina,4/29/20,43.9159,17.6791,1677,65,710
Brazil,,Brazil,4/29/20,-14.235,-51.9253,79685,5513,34132
Brunei,,Brunei,4/29/20,4.5353,114.7277,138,1,124
Bulgaria,,Bulgaria,4/29/20,42.7339,25.4858,1447,64,243
Burkina Faso,,Burkina Faso,4/29/20,12.2383,-1.5616,641,43,498
Cabo Verde,,Cabo Verde,4/29/20,16.5388,-23.0418,114,1,2
Cambodia,,Cambodia,4/29/20,11.55,104.9167,122,0,119
Cameroon,,Cameroon,4/29/20,3.848,11.5021,1832,61,934
Central African Republic,,Central African Republic,4/29/20,6.6111,20.9394,50,0,10
Chad,,Chad,4/29/20,15.4542,18.7322,52,2,19
Chile,,Chile,4/29/20,-35.6751,-71.543,16564,216,8057
China,Anhui,China,4/29/20,31.8257,117.2264,991,6,985
China,Beijing,China,4/29/20,40.1824,116.4142,593,9,542
China,Chongqing,China,4/29/20,30.0572,107.874,579,6,573
China,Fujian,China,4/29/20,26.0789,117.9874,355,1,353
China,Gansu,China,4/29/20,35.7518,104.2861,139,2,137
China,Guangdong,China,4/29/20,23.3417,113.4244,1588,8,1557
China,Guangxi,China,4/29/20,23.8298,108.7881,254,2,252
China,Guizhou,China,4/29/20,26.8154,106.8748,147,2,145
China,Hainan,China,4/29/20,19.1959,109.7453,168,6,162
China,Hebei,China,4/29/20,37.8957,114.9042,328,6,318
China,Heilongjiang,China,4/29/20,47.862,127.7615,939,13,587
China,Henan,China,4/29/20,33.882,113.614,1276,22,1254
China,Hong Kong,China,4/29/20,22.3,114.2,1037,4,830
China,Hubei,China,4/29/20,30.9756,112.2707,68128,4512,63616
China,Hunan,China,4/29/20,27.6104,111.7088,1019,4,1015
China,Inner Mongolia,China,4/29/20,44.0935,113.9448,200,1,150
China,Jiangsu,China,4/29/20,32.9711,119.455,653,0,648
China,Jiangxi,China,4/29/20,27.614,115.7221,937,1,936
China,Jilin,China,4/29/20,43.6661,126.1923,111,1,99
China,Liaoning,China,4/29/20,41.2956,122.6085,146,2,143
China,Macau,China,4/29/20,22.1667,113.55,45,0,34
China,Ningxia,China,4/29/20,37.2692,106.1655,75,0,75
China,Qinghai,China,4/29/20,35.7452,95.9956,18,0,18
China,Shaanxi,China,4/29/20,35.1917,108.8701,306,3,253
China,Shandong,China,4/29/20,36.3427,118.1498,787,7,772
China,Shanghai,China,4/29/20,31.202,121.4491,647,7,597
China,Shanxi,China,4/29/20,37.5777,112.2922,197,0,164
China,Sichuan,China,4/29/20,30.6171,102.7103,561,3,558
China,Tianjin,China,4/29/20,39.3054,117.323,190,3,183
China,Tibet,China,4/29/20,31.6927,88.0924,1,0,1
China,Xinjiang,China,4/29/20,41.1129,85.2401,76,3,73
China,Yunnan,China,4/29/20,24.974,101.487,185,2,181
China,Zhejiang,China,4/29/20,29.1832,120.0934,1268,1,1263
Colombia,,Colombia,4/29/20,4.5709,-74.2973,6207,278,1411
Congo,,Congo,4/29/20,-0.228,15.8277,207,8,19
Congo,,Congo,4/29/20,-4.0383,21.7587,491,30,59
Costa Rica,,Costa Rica,4/29/20,9.7489,-83.7534,713,6,323
Côte d'Ivoire,,Côte d'Ivoire,4/29/20,7.54,-5.5471,1238,14,557
Croatia,,Croatia,4/29/20,45.1,15.2,2062,67,1288
Diamond Princess,,Diamond Princess,4/29/20,0.0,0.0,712,13,645
Cuba,,Cuba,4/29/20,21.521757,-77.78116700000002,1467,58,617
Cyprus,,Cyprus,4/29/20,35.1264,33.4299,843,15,148
Czech Republic (Czechia),,Czech Republic (Czechia),4/29/20,49.8175,15.473,7579,227,3108
Denmark,Faroe Islands,Denmark,4/29/20,61.8926,-6.9118,187,0,181
Denmark,Greenland,Denmark,4/29/20,71.7069,-42.6043,11,0,11
Denmark,,Denmark,4/29/20,56.2639,9.5018,9008,443,6366
Djibouti,,Djibouti,4/29/20,11.8251,42.5903,1077,2,599
Dominican Republic,,Dominican Republic,4/29/20,18.7357,-70.1627,6652,293,1228
Ecuador,,Ecuador,4/29/20,-1.8312,-78.1834,24675,883,1557
Egypt,,Egypt,4/29/20,26.820553000000004,30.802498,5268,380,1335
El Salvador,,El Salvador,4/29/20,13.7942,-88.8965,377,9,106
Equatorial Guinea,,Equatorial Guinea,4/29/20,1.6508,10.2679,315,1,9
Eritrea,,Eritrea,4/29/20,15.1794,39.7823,39,0,19
Estonia,,Estonia,4/29/20,58.5953,25.0136,1666,50,236
Eswatini,,Eswatini,4/29/20,-26.5225,31.4659,91,1,10
Ethiopia,,Ethiopia,4/29/20,9.145,40.4897,130,3,58
Fiji,,Fiji,4/29/20,-17.7134,178.065,18,0,12
Finland,,Finland,4/29/20,61.92411,25.748151,4906,206,2800
France,French Guiana,France,4/29/20,3.9339,-53.1258,125,1,93
France,French Polynesia,France,4/29/20,-17.6797,149.4068,58,0,50
France,Guadeloupe,France,4/29/20,16.265,-61.551,149,12,82
France,Mayotte,France,4/29/20,-12.8275,45.166244,460,4,235
France,New Caledonia,France,4/29/20,-20.904305,165.618042,18,0,17
France,Reunion,France,4/29/20,-21.1151,55.5364,420,0,300
France,Saint Barthelemy,France,4/29/20,17.9,-62.8333,6,0,6
France,St Martin,France,4/29/20,18.0708,-63.0501,38,3,24
France,Martinique,France,4/29/20,14.6415,-61.0242,175,14,83
France,,France,4/29/20,46.2276,2.2137,165093,24056,47338
Gabon,,Gabon,4/29/20,-0.8037,11.6094,276,3,67
Gambia,,Gambia,4/29/20,13.4432,-15.3101,10,1,8
Georgia,,Georgia,4/29/20,42.3154,43.3569,517,6,178
Germany,,Germany,4/29/20,51.165691,10.451526,161539,6467,120400
Ghana,,Ghana,4/29/20,7.9465,-1.0232,1671,16,188
Greece,,Greece,4/29/20,39.0742,21.8243,2576,139,577
Guatemala,,Guatemala,4/29/20,15.7835,-90.2308,557,16,62
Guinea,,Guinea,4/29/20,9.9456,-9.6966,1351,7,313
Guyana,,Guyana,4/29/20,4.860416000000002,-58.93018000000001,78,8,18
Haiti,,Haiti,4/29/20,18.9712,-72.2852,76,6,8
Holy See,,Holy See,4/29/20,41.9029,12.4534,10,0,2
Honduras,,Honduras,4/29/20,15.2,-86.2419,738,66,73
Hungary,,Hungary,4/29/20,47.1625,19.5033,2727,300,536
Iceland,,Iceland,4/29/20,64.9631,-19.0208,1797,10,1656
India,,India,4/29/20,20.593684,78.96288,33062,1079,8437
Indonesia,,Indonesia,4/29/20,-0.7893,113.9213,9771,784,1391
Iran,,Iran,4/29/20,32.427908,53.68804599999999,93657,5957,73791
Iraq,,Iraq,4/29/20,33.223191,43.679291,2003,92,1346
Ireland,,Ireland,4/29/20,53.1424,-7.6921,20253,1190,13386
Israel,,Israel,4/29/20,31.046051,34.851612,15834,215,8233
Italy,,Italy,4/29/20,41.87194,12.56738,203591,27682,71252
Jamaica,,Jamaica,4/29/20,18.1096,-77.2975,396,7,29
Japan,,Japan,4/29/20,36.204824,138.252924,14076,454,2368
Jordan,,Jordan,4/29/20,31.24,36.51,451,8,356
Kazakhstan,,Kazakhstan,4/29/20,48.0196,66.9237,3138,25,819
Kenya,,Kenya,4/29/20,-0.0236,37.9062,384,15,129
South Korea,,South Korea,4/29/20,35.90775700000001,127.766922,10765,247,9059
Kuwait,,Kuwait,4/29/20,29.31166,47.481766,3740,24,1389
Kyrgyzstan,,Kyrgyzstan,4/29/20,41.20438,74.766098,729,8,437
Latvia,,Latvia,4/29/20,56.8796,24.6032,849,15,348
Lebanon,,Lebanon,4/29/20,33.8547,35.8623,721,24,150
Liberia,,Liberia,4/29/20,6.4280550000000005,-9.429499,141,16,45
Liechtenstein,,Liechtenstein,4/29/20,47.14,9.55,82,1,80
Lithuania,,Lithuania,4/29/20,55.1694,23.8813,1375,45,563
Luxembourg,,Luxembourg,4/29/20,49.8153,6.1296,3769,89,3134
Madagascar,,Madagascar,4/29/20,-18.766947,46.869107,128,0,90
Malaysia,,Malaysia,4/29/20,4.210483999999999,101.975766,5945,100,4087
Maldives,,Maldives,4/29/20,3.2028,73.2207,278,1,17
Malta,,Malta,4/29/20,35.9375,14.3754,463,4,339
Mauritania,,Mauritania,4/29/20,21.0079,-10.9408,8,1,6
Mauritius,,Mauritius,4/29/20,-20.348404,57.552152,332,10,306
Mexico,,Mexico,4/29/20,23.6345,-102.5528,17799,1732,11423
Moldova,,Moldova,4/29/20,47.4116,28.3699,3771,111,1114
Monaco,,Monaco,4/29/20,43.7333,7.4167,95,4,58
Mongolia,,Mongolia,4/29/20,46.8625,103.8467,38,0,10
Montenegro,,Montenegro,4/29/20,42.708678000000006,19.37439,322,7,203
Morocco,,Morocco,4/29/20,31.7917,-7.0926,4321,168,928
Namibia,,Namibia,4/29/20,-22.9576,18.4904,16,0,8
Nepal,,Nepal,4/29/20,28.1667,84.25,57,0,16
Netherlands,Aruba,Netherlands,4/29/20,12.5211,-69.9683,100,2,73
Netherlands,Curacao,Netherlands,4/29/20,12.1696,-68.99,16,1,13
Netherlands,Sint Maarten,Netherlands,4/29/20,18.0425,-63.0548,75,13,33
Netherlands,,Netherlands,4/29/20,52.1326,5.2913,38802,4711,0
New Zealand,,New Zealand,4/29/20,-40.9006,174.886,1476,19,1241
Nicaragua,,Nicaragua,4/29/20,12.865416,-85.207229,13,3,7
Niger,,Niger,4/29/20,17.607789,8.081666,713,32,435
Nigeria,,Nigeria,4/29/20,9.082,8.6753,1728,51,307
North Macedonia,,North Macedonia,4/29/20,41.6086,21.7453,1442,73,627
Norway,,Norway,4/29/20,60.472,8.4689,7710,207,32
Oman,,Oman,4/29/20,21.512583,55.92325500000001,2274,10,364
Pakistan,,Pakistan,4/29/20,30.3753,69.3451,16817,385,4315
Panama,,Panama,4/29/20,8.538,-80.7821,6378,178,527
Papua New Guinea,,Papua New Guinea,4/29/20,-6.314993,143.95555,8,0,0
Paraguay,,Paraguay,4/29/20,-23.4425,-58.4438,239,9,102
Peru,,Peru,4/29/20,-9.19,-75.0152,33931,943,10037
Philippines,,Philippines,4/29/20,12.879721,121.774017,8212,558,1023
Poland,,Poland,4/29/20,51.9194,19.1451,12640,624,3025
Portugal,,Portugal,4/29/20,39.3999,-8.2245,24505,973,1470
Qatar,,Qatar,4/29/20,25.3548,51.1839,12564,10,1243
Romania,,Romania,4/29/20,45.9432,24.9668,11978,693,3569
Russia,,Russia,4/29/20,61.52401,105.318756,99399,972,10286
Rwanda,,Rwanda,4/29/20,-1.9403,29.8739,225,0,98
Saint Lucia,,Saint Lucia,4/29/20,13.9094,-60.9789,17,0,15
St. Vincent & Grenadines,,St. Vincent & Grenadines,4/29/20,12.9843,-61.2872,16,0,8
San Marino,,San Marino,4/29/20,43.9424,12.4578,563,41,69
Saudi Arabia,,Saudi Arabia,4/29/20,23.885942,45.079162,21402,157,2953
Senegal,,Senegal,4/29/20,14.4974,-14.4524,882,9,315
Serbia,,Serbia,4/29/20,44.0165,21.0059,8724,173,1292
Seychelles,,Seychelles,4/29/20,-4.6796,55.492,11,0,6
Singapore,,Singapore,4/29/20,1.2833,103.8333,15641,14,1188
Slovakia,,Slovakia,4/29/20,48.669,19.699,1391,22,484
Slovenia,,Slovenia,4/29/20,46.1512,14.9955,1418,89,230
Somalia,,Somalia,4/29/20,5.152149,46.199616,582,28,20
South Africa,,South Africa,4/29/20,-30.5595,22.9375,5350,103,2073
Spain,,Spain,4/29/20,40.463667,-3.74922,212917,24275,108947
Sri Lanka,,Sri Lanka,4/29/20,7.873054,80.77179699999998,649,7,136
Sudan,,Sudan,4/29/20,12.8628,30.2176,375,28,32
Suriname,,Suriname,4/29/20,3.9193,-56.0278,10,1,8
Sweden,,Sweden,4/29/20,60.128161,18.643501,20302,2462,0
Switzerland,,Switzerland,4/29/20,46.8182,8.2275,29407,1716,22600
Taiwan,,Taiwan,4/29/20,23.7,121.0,429,6,311
Tanzania,,Tanzania,4/29/20,-6.369028,34.888822,480,16,167
Thailand,,Thailand,4/29/20,15.870032,100.992541,2947,54,2665
Togo,,Togo,4/29/20,8.6195,0.8248,109,7,64
Trinidad and Tobago,,Trinidad and Tobago,4/29/20,10.6918,-61.2225,116,8,71
Tunisia,,Tunisia,4/29/20,33.886917,9.537499,980,40,294
Turkey,,Turkey,4/29/20,38.9637,35.2433,117589,3081,44040
Uganda,,Uganda,4/29/20,1.373333,32.290275,81,0,52
Ukraine,,Ukraine,4/29/20,48.3794,31.1656,9866,250,1103
United Arab Emirates,,United Arab Emirates,4/29/20,23.424076,53.847818,11929,98,2329
United Kingdom,Bermuda,United Kingdom,4/29/20,32.3078,-64.7505,111,6,48
United Kingdom,Cayman Islands,United Kingdom,4/29/20,19.3133,-81.2546,73,1,10
United Kingdom,Channel Islands,United Kingdom,4/29/20,49.3723,-2.3644,537,38,386
United Kingdom,Gibraltar,United Kingdom,4/29/20,36.1408,-5.3536,141,0,131
United Kingdom,Isle of Man,United Kingdom,4/29/20,54.2361,-4.5481,313,21,258
United Kingdom,Montserrat,United Kingdom,4/29/20,16.742498,-62.187366,11,1,2
United Kingdom,,United Kingdom,4/29/20,55.3781,-3.4360000000000004,172587,26114,0
Uruguay,,Uruguay,4/29/20,-32.5228,-55.7658,630,15,412
United States,,United States,4/29/20,40.0,-100.0,1043038,61960,120720
Uzbekistan,,Uzbekistan,4/29/20,41.377491,64.585262,2002,9,1096
Venezuela,,Venezuela,4/29/20,6.4238,-66.5897,331,10,142
Vietnam,,Vietnam,4/29/20,14.058324,108.277199,270,0,222
Zambia,,Zambia,4/29/20,-13.133897,27.849332,97,3,54
Zimbabwe,,Zimbabwe,4/29/20,-19.015438,29.154857,32,4,5
Dominica,,Dominica,4/29/20,15.415,-61.371,16,0,13
Grenada,,Grenada,4/29/20,12.1165,-61.679,20,0,13
Mozambique,,Mozambique,4/29/20,-18.6657,35.5296,76,0,12
Syria,,Syria,4/29/20,34.8021,38.9968,43,3,21
Timor-Leste,,Timor-Leste,4/29/20,-8.8742,125.7275,24,0,6
Belize,,Belize,4/29/20,17.1899,-88.4976,18,2,9
Laos,,Laos,4/29/20,19.85627,102.495496,19,0,7
Libya,,Libya,4/29/20,26.3351,17.228331,61,2,18
Israel,,Israel,4/29/20,31.9522,35.2332,344,2,71
Guinea-Bissau,,Guinea-Bissau,4/29/20,11.8037,-15.1804,205,1,19
Mali,,Mali,4/29/20,17.570692,-3.996166000000001,482,25,129
Saint Kitts & Nevis,,Saint Kitts & Nevis,4/29/20,17.357822,-62.782998,15,0,4
Kosovo,,Kosovo,4/29/20,42.602636,20.902977,790,22,232
Myanmar,,Myanmar,4/29/20,21.9162,95.956,150,6,27
United Kingdom,Anguilla,United Kingdom,4/29/20,18.2206,-63.0686,3,0,3
United Kingdom,British Virgin Islands,United Kingdom,4/29/20,18.4207,-64.64,6,1,3
United Kingdom,Turks and Caicos Islands,United Kingdom,4/29/20,21.69400000000001,-71.7979,12,1,5
MS Zaandam,,MS Zaandam,4/29/20,0.0,0.0,9,2,0
Botswana,,Botswana,4/29/20,-22.3285,24.6849,23,1,5
Burundi,,Burundi,4/29/20,-3.3731,29.9189,11,1,4
Sierra Leone,,Sierra Leone,4/29/20,8.460555000000001,-11.779889,104,4,12
Netherlands,"Bonaire, Sint Eustatius and Saba",Netherlands,4/29/20,12.1784,-68.2385,5,0,0
Malawi,,Malawi,4/29/20,-13.2543,34.3015,36,3,7
United Kingdom,Falkland Islands (Malvinas),United Kingdom,4/29/20,-51.7963,-59.5236,13,0,11
France,Saint Pierre and Miquelon,France,4/29/20,46.8852,-56.3159,1,0,0
South Sudan,,South Sudan,4/29/20,6.877000000000002,31.307,34,0,0
Western Sahara,,Western Sahara,4/29/20,24.2155,-12.8858,6,0,5
Sao Tome & Principe,,Sao Tome & Principe,4/29/20,0.1864,6.6131,8,0,4
Yemen,,Yemen,4/29/20,15.552727,48.516388,6,0,1
Comoros,,Comoros,4/29/20,-11.6455,43.3333,0,0,0
Tajikistan,,Tajikistan,4/29/20,38.861,71.2761,0,0,0
Lesotho,,Lesotho,4/29/20,-29.61,28.2336,0,0,0
Afghanistan,,Afghanistan,4/30/20,33.93911,67.709953,2171,64,260
Albania,,Albania,4/30/20,41.1533,20.1683,773,31,470
Algeria,,Algeria,4/30/20,28.0339,1.6596,4006,450,1779
Andorra,,Andorra,4/30/20,42.5063,1.5218,745,42,468
Angola,,Angola,4/30/20,-11.2027,17.8739,27,2,7
Antigua and Barbuda,,Antigua and Barbuda,4/30/20,17.0608,-61.7964,24,3,11
Argentina,,Argentina,4/30/20,-38.4161,-63.6167,4428,218,1256
Armenia,,Armenia,4/30/20,40.0691,45.0382,2066,32,929
Australia,Australian Capital Territory,Australia,4/30/20,-35.4735,149.0124,106,3,103
Australia,New South Wales,Australia,4/30/20,-33.8688,151.2093,3025,41,2293
Australia,Northern Territory,Australia,4/30/20,-12.4634,130.8456,28,0,25
Australia,Queensland,Australia,4/30/20,-27.4698,153.0251,1033,6,948
Australia,South Australia,Australia,4/30/20,-34.9285,138.6007,438,4,420
Australia,Tasmania,Australia,4/30/20,-42.8821,147.3272,221,13,153
Australia,Victoria,Australia,4/30/20,-37.8136,144.9631,1364,18,1293
Australia,Western Australia,Australia,4/30/20,-31.9505,115.8605,551,8,507
Austria,,Austria,4/30/20,47.5162,14.5501,15452,584,12907
Azerbaijan,,Azerbaijan,4/30/20,40.1431,47.5769,1804,24,1325
Bahamas,,Bahamas,4/30/20,25.025885,-78.035889,81,11,25
Bahrain,,Bahrain,4/30/20,26.0275,50.55,3040,8,1500
Bangladesh,,Bangladesh,4/30/20,23.685,90.3563,7667,168,160
Barbados,,Barbados,4/30/20,13.1939,-59.5432,81,7,39
Belarus,,Belarus,4/30/20,53.7098,27.9534,14027,89,2386
Belgium,,Belgium,4/30/20,50.8333,4.469936,48519,7594,11576
Benin,,Benin,4/30/20,9.3077,2.3158,64,1,33
Bhutan,,Bhutan,4/30/20,27.5142,90.4336,7,0,5
Bolivia,,Bolivia,4/30/20,-16.2902,-63.5887,1167,62,132
Bosnia and Herzegovina,,Bosnia and Herzegovina,4/30/20,43.9159,17.6791,1757,69,727
Brazil,,Brazil,4/30/20,-14.235,-51.9253,87187,6006,35935
Brunei,,Brunei,4/30/20,4.5353,114.7277,138,1,124
Bulgaria,,Bulgaria,4/30/20,42.7339,25.4858,1506,66,266
Burkina Faso,,Burkina Faso,4/30/20,12.2383,-1.5616,645,43,506
Cabo Verde,,Cabo Verde,4/30/20,16.5388,-23.0418,121,1,4
Cambodia,,Cambodia,4/30/20,11.55,104.9167,122,0,119
Cameroon,,Cameroon,4/30/20,3.848,11.5021,1832,61,934
Central African Republic,,Central African Republic,4/30/20,6.6111,20.9394,50,0,10
Chad,,Chad,4/30/20,15.4542,18.7322,73,5,33
Chile,,Chile,4/30/20,-35.6751,-71.543,17702,227,8580
China,Anhui,China,4/30/20,31.8257,117.2264,991,6,985
China,Beijing,China,4/30/20,40.1824,116.4142,593,9,547
China,Chongqing,China,4/30/20,30.0572,107.874,579,6,573
China,Fujian,China,4/30/20,26.0789,117.9874,356,1,353
China,Gansu,China,4/30/20,35.7518,104.2861,139,2,137
China,Guangdong,China,4/30/20,23.3417,113.4244,1588,8,1565
China,Guangxi,China,4/30/20,23.8298,108.7881,254,2,252
China,Guizhou,China,4/30/20,26.8154,106.8748,147,2,145
China,Hainan,China,4/30/20,19.1959,109.7453,168,6,162
China,Hebei,China,4/30/20,37.8957,114.9042,328,6,318
China,Heilongjiang,China,4/30/20,47.862,127.7615,944,13,587
China,Henan,China,4/30/20,33.882,113.614,1276,22,1254
China,Hong Kong,China,4/30/20,22.3,114.2,1037,4,846
China,Hubei,China,4/30/20,30.9756,112.2707,68128,4512,63616
China,Hunan,China,4/30/20,27.6104,111.7088,1019,4,1015
China,Inner Mongolia,China,4/30/20,44.0935,113.9448,201,1,152
China,Jiangsu,China,4/30/20,32.9711,119.455,653,0,650
China,Jiangxi,China,4/30/20,27.614,115.7221,937,1,936
China,Jilin,China,4/30/20,43.6661,126.1923,111,1,101
China,Liaoning,China,4/30/20,41.2956,122.6085,146,2,143
China,Macau,China,4/30/20,22.1667,113.55,45,0,35
China,Ningxia,China,4/30/20,37.2692,106.1655,75,0,75
China,Qinghai,China,4/30/20,35.7452,95.9956,18,0,18
China,Shaanxi,China,4/30/20,35.1917,108.8701,306,3,254
China,Shandong,China,4/30/20,36.3427,118.1498,787,7,772
China,Shanghai,China,4/30/20,31.202,121.4491,652,7,599
China,Shanxi,China,4/30/20,37.5777,112.2922,197,0,172
China,Sichuan,China,4/30/20,30.6171,102.7103,561,3,558
China,Tianjin,China,4/30/20,39.3054,117.323,190,3,184
China,Tibet,China,4/30/20,31.6927,88.0924,1,0,1
China,Xinjiang,China,4/30/20,41.1129,85.2401,76,3,73
China,Yunnan,China,4/30/20,24.974,101.487,185,2,181
China,Zhejiang,China,4/30/20,29.1832,120.0934,1268,1,1264
Colombia,,Colombia,4/30/20,4.5709,-74.2973,6507,293,1439
Congo,,Congo,4/30/20,-0.228,15.8277,220,9,19
Congo,,Congo,4/30/20,-4.0383,21.7587,572,31,73
Costa Rica,,Costa Rica,4/30/20,9.7489,-83.7534,719,6,338
Côte d'Ivoire,,Côte d'Ivoire,4/30/20,7.54,-5.5471,1275,14,574
Croatia,,Croatia,4/30/20,45.1,15.2,2076,69,1348
Diamond Princess,,Diamond Princess,4/30/20,0.0,0.0,712,13,645
Cuba,,Cuba,4/30/20,21.521757,-77.78116700000002,1501,61,681
Cyprus,,Cyprus,4/30/20,35.1264,33.4299,850,15,296
Czech Republic (Czechia),,Czech Republic (Czechia),4/30/20,49.8175,15.473,7682,236,3314
Denmark,Faroe Islands,Denmark,4/30/20,61.8926,-6.9118,187,0,184
Denmark,Greenland,Denmark,4/30/20,71.7069,-42.6043,11,0,11
Denmark,,Denmark,4/30/20,56.2639,9.5018,9158,452,6546
Djibouti,,Djibouti,4/30/20,11.8251,42.5903,1089,2,642
Dominican Republic,,Dominican Republic,4/30/20,18.7357,-70.1627,6972,301,1301
Ecuador,,Ecuador,4/30/20,-1.8312,-78.1834,24934,900,1558
Egypt,,Egypt,4/30/20,26.820553000000004,30.802498,5537,392,1381
El Salvador,,El Salvador,4/30/20,13.7942,-88.8965,395,10,119
Equatorial Guinea,,Equatorial Guinea,4/30/20,1.6508,10.2679,315,1,9
Eritrea,,Eritrea,4/30/20,15.1794,39.7823,39,0,26
Estonia,,Estonia,4/30/20,58.5953,25.0136,1689,52,249
Eswatini,,Eswatini,4/30/20,-26.5225,31.4659,100,1,12
Ethiopia,,Ethiopia,4/30/20,9.145,40.4897,131,3,59
Fiji,,Fiji,4/30/20,-17.7134,178.065,18,0,12
Finland,,Finland,4/30/20,61.92411,25.748151,4995,211,3000
France,French Guiana,France,4/30/20,3.9339,-53.1258,126,1,94
France,French Polynesia,France,4/30/20,-17.6797,149.4068,58,0,50
France,Guadeloupe,France,4/30/20,16.265,-61.551,151,12,95
France,Mayotte,France,4/30/20,-12.8275,45.166244,539,4,235
France,New Caledonia,France,4/30/20,-20.904305,165.618042,18,0,17
France,Reunion,France,4/30/20,-21.1151,55.5364,420,0,300
France,Saint Barthelemy,France,4/30/20,17.9,-62.8333,6,0,6
France,St Martin,France,4/30/20,18.0708,-63.0501,38,3,24
France,Martinique,France,4/30/20,14.6415,-61.0242,178,14,83
France,,France,4/30/20,46.2276,2.2137,165764,24345,48572
Gabon,,Gabon,4/30/20,-0.8037,11.6094,276,3,67
Gambia,,Gambia,4/30/20,13.4432,-15.3101,11,1,8
Georgia,,Georgia,4/30/20,42.3154,43.3569,539,6,184
Germany,,Germany,4/30/20,51.165691,10.451526,163009,6623,123500
Ghana,,Ghana,4/30/20,7.9465,-1.0232,2074,17,212
Greece,,Greece,4/30/20,39.0742,21.8243,2591,140,1374
Guatemala,,Guatemala,4/30/20,15.7835,-90.2308,599,16,66
Guinea,,Guinea,4/30/20,9.9456,-9.6966,1495,7,329
Guyana,,Guyana,4/30/20,4.860416000000002,-58.93018000000001,82,9,22
Haiti,,Haiti,4/30/20,18.9712,-72.2852,81,8,8
Holy See,,Holy See,4/30/20,41.9029,12.4534,11,0,2
Honduras,,Honduras,4/30/20,15.2,-86.2419,771,71,79
Hungary,,Hungary,4/30/20,47.1625,19.5033,2775,312,581
Iceland,,Iceland,4/30/20,64.9631,-19.0208,1797,10,1670
India,,India,4/30/20,20.593684,78.96288,34863,1154,9068
Indonesia,,Indonesia,4/30/20,-0.7893,113.9213,10118,792,1522
Iran,,Iran,4/30/20,32.427908,53.68804599999999,94640,6028,75103
Iraq,,Iraq,4/30/20,33.223191,43.679291,2085,93,1375
Ireland,,Ireland,4/30/20,53.1424,-7.6921,20612,1232,13386
Israel,,Israel,4/30/20,31.046051,34.851612,15946,222,8561
Italy,,Italy,4/30/20,41.87194,12.56738,205463,27967,75945
Jamaica,,Jamaica,4/30/20,18.1096,-77.2975,422,8,29
Japan,,Japan,4/30/20,36.204824,138.252924,14284,481,2460
Jordan,,Jordan,4/30/20,31.24,36.51,453,8,362
Kazakhstan,,Kazakhstan,4/30/20,48.0196,66.9237,3402,25,866
Kenya,,Kenya,4/30/20,-0.0236,37.9062,396,17,144
South Korea,,South Korea,4/30/20,35.90775700000001,127.766922,10774,248,9072
Kuwait,,Kuwait,4/30/20,29.31166,47.481766,4024,26,1539
Kyrgyzstan,,Kyrgyzstan,4/30/20,41.20438,74.766098,746,8,462
Latvia,,Latvia,4/30/20,56.8796,24.6032,858,15,348
Lebanon,,Lebanon,4/30/20,33.8547,35.8623,725,24,150
Liberia,,Liberia,4/30/20,6.4280550000000005,-9.429499,141,16,45
Liechtenstein,,Liechtenstein,4/30/20,47.14,9.55,82,1,80
Lithuania,,Lithuania,4/30/20,55.1694,23.8813,1385,45,589
Luxembourg,,Luxembourg,4/30/20,49.8153,6.1296,3784,90,3213
Madagascar,,Madagascar,4/30/20,-18.766947,46.869107,128,0,92
Malaysia,,Malaysia,4/30/20,4.210483999999999,101.975766,6002,102,4171
Maldives,,Maldives,4/30/20,3.2028,73.2207,468,1,17
Malta,,Malta,4/30/20,35.9375,14.3754,465,4,351
Mauritania,,Mauritania,4/30/20,21.0079,-10.9408,8,1,6
Mauritius,,Mauritius,4/30/20,-20.348404,57.552152,332,10,310
Mexico,,Mexico,4/30/20,23.6345,-102.5528,19224,1859,11423
Moldova,,Moldova,4/30/20,47.4116,28.3699,3897,116,1182
Monaco,,Monaco,4/30/20,43.7333,7.4167,95,4,64
Mongolia,,Mongolia,4/30/20,46.8625,103.8467,38,0,10
Montenegro,,Montenegro,4/30/20,42.708678000000006,19.37439,322,7,214
Morocco,,Morocco,4/30/20,31.7917,-7.0926,4423,170,984
Namibia,,Namibia,4/30/20,-22.9576,18.4904,16,0,8
Nepal,,Nepal,4/30/20,28.1667,84.25,57,0,16
Netherlands,Aruba,Netherlands,4/30/20,12.5211,-69.9683,100,2,79
Netherlands,Curacao,Netherlands,4/30/20,12.1696,-68.99,16,1,13
Netherlands,Sint Maarten,Netherlands,4/30/20,18.0425,-63.0548,75,13,33
Netherlands,,Netherlands,4/30/20,52.1326,5.2913,39316,4795,0
New Zealand,,New Zealand,4/30/20,-40.9006,174.886,1479,19,1252
